artist_name,mb_artist_id,mb_country,mb_type,mb_begin_year,tag,tag_count
Bad Bunny,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,PR,Person,1994,english,0
Bad Bunny,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,PR,Person,1994,reggaeton,7
Bad Bunny,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,PR,Person,1994,latin urban,0
Bad Bunny,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,PR,Person,1994,latin trap,3
Bad Bunny,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,PR,Person,1994,trap latino,5
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,pop,7
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,dance,1
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,hip hop,1
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,electropop,1
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,disco,3
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,2000s,1
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,dance-pop,4
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,boogie,1
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,neo soul,1
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,latin,1
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,pop and chart,0
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,teen pop,1
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,r&b,4
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,contemporary r&b,3
Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,US,Person,1981,synth funk,1
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,singer-songwriter,0
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,mpb,2
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,funk,2
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,soul,2
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,disco,1
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,bossa nova,2
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,singers,1
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,r&b,2
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,baião,0
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,samba rock,1
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,samba soul,0
Tim Maia,446ac261-09ae-43f4-a7e1-2c753c0813ce,BR,Person,1942,samba funk,1
STELLA LEFTY,e881b225-42b1-41d9-9d5e-eff55568585b,US,Person,2002,indie pop,1
STELLA LEFTY,e881b225-42b1-41d9-9d5e-eff55568585b,US,Person,2002,indie folk,1
STELLA LEFTY,e881b225-42b1-41d9-9d5e-eff55568585b,US,Person,2002,country pop,1
Luke Combs,c20ee61f-071f-4e65-9c81-45ee931a54ce,US,Person,1990,country,2
Luke Combs,c20ee61f-071f-4e65-9c81-45ee931a54ce,US,Person,1990,2010s,1
Luke Combs,c20ee61f-071f-4e65-9c81-45ee931a54ce,US,Person,1990,2020s,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,rock,18
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,folk,4
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,cotm,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,american,4
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,singer-songwriter,7
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,usa,3
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,folk rock,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,americana,8
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,américain,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,classic rock,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,soft rock,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,pop rock,4
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,contemporary folk,3
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,rock and roll,3
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,heartland rock,13
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,english,2
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,aor,3
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,classic pop and rock,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,alternative folk,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,grammy winner,2
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,singer/songwriter,2
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,pop/rock,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,englisch,0
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,swinger-songwriter,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,messiah of rock and roll,1
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,big music,2
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,estados unidos,2
Bruce Springsteen,70248960-cb53-4ea4-943a-edb18f7d336f,US,Person,1949,vyrzukhisuc-artiest,2
Shaboozey,0b427dad-1ee5-48f1-aa4b-026680a3338e,US,Person,1995,hip hop,2
Shaboozey,0b427dad-1ee5-48f1-aa4b-026680a3338e,US,Person,1995,country,3
Shaboozey,0b427dad-1ee5-48f1-aa4b-026680a3338e,US,Person,1995,country pop,2
Shaboozey,0b427dad-1ee5-48f1-aa4b-026680a3338e,US,Person,1995,stomp and holler,1
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,pop,5
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,dance,1
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,easy listening,1
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,soul,3
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,synth-pop,1
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,disco,1
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,dance-pop,3
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,adult contemporary,2
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,quiet storm,2
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,new jack swing,0
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,urban contemporary,1
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,soul and reggae,0
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,gospel music,1
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,pop soul,3
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,death by drowning,0
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,r&b,3
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,contemporary r&b,6
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,adult contemporary r&b,1
Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,US,Person,1963,o happy day,0
Nate Smith,a1652aa0-8fae-4f6b-b914-6ab6a1291fdd,US,Person,1985,country,1
Marshmello,301b45a4-b8b9-410e-8344-4b4eaf96691a,US,Person,1992,hip hop,2
Marshmello,301b45a4-b8b9-410e-8344-4b4eaf96691a,US,Person,1992,progressive house,2
Marshmello,301b45a4-b8b9-410e-8344-4b4eaf96691a,US,Person,1992,english,1
Marshmello,301b45a4-b8b9-410e-8344-4b4eaf96691a,US,Person,1992,edm,3
Marshmello,301b45a4-b8b9-410e-8344-4b4eaf96691a,US,Person,1992,independent artist,0
Marshmello,301b45a4-b8b9-410e-8344-4b4eaf96691a,US,Person,1992,trap edm,1
Marshmello,301b45a4-b8b9-410e-8344-4b4eaf96691a,US,Person,1992,future bass,3
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,hip hop,5
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,country,1
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,pop rap,3
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,english,1
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,r&b,1
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,contemporary r&b,1
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,2010s,1
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,alternative r&b,1
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,trap,2
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,cloud rap,1
Post Malone,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,US,Person,1995,2020s,1
Beele,575ca0a7-c35a-4bd3-bbfc-044007922216,CO,Person,2003,latin,1
Beele,575ca0a7-c35a-4bd3-bbfc-044007922216,CO,Person,2003,reggaeton,1
Beele,575ca0a7-c35a-4bd3-bbfc-044007922216,CO,Person,2003,trap latino,1
Taj Mahal,4f48167c-29b8-4bde-a749-6803ce0a3922,US,Person,1942,folk,1
Taj Mahal,4f48167c-29b8-4bde-a749-6803ce0a3922,US,Person,1942,blues,6
Taj Mahal,4f48167c-29b8-4bde-a749-6803ce0a3922,US,Person,1942,blues rock,5
Taj Mahal,4f48167c-29b8-4bde-a749-6803ce0a3922,US,Person,1942,contemporary folk,1
Taj Mahal,4f48167c-29b8-4bde-a749-6803ce0a3922,US,Person,1942,electric blues,1
Taj Mahal,4f48167c-29b8-4bde-a749-6803ce0a3922,US,Person,1942,country blues,1
Taj Mahal,4f48167c-29b8-4bde-a749-6803ce0a3922,US,Person,1942,acoustic blues,2
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,rock,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,trance,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,electronic,3
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,synthpop,0
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,pop,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,drum and bass,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,dubstep,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,dance,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,house,4
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,bass,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,deep house,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,electronica,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,breakbeat,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,disco,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,breaks,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,tech house,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,dance-pop,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,uk garage,4
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,club,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,garage,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,edm,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,bassline,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,uk funky,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,future garage,3
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,house music,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,afro house,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,melodic techno,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,bass house,1
Disclosure,ae65c507-d9a0-4d42-9a6c-2b1f82158b9f,GB,Group,2010,melodic house,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,electronic,2
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,pop,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,american,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,neo-soul,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,soul,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,rnb,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,female vocals,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,neo soul,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,alternative rnb,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,hip hop soul,1
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,chillwave,0
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,r&b,2
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,contemporary r&b,3
SZA,272989c8-5535-492d-a25c-9f58803e027f,US,Person,1989,alternative r&b,1
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,pop,7
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,dance,2
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,american,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,hip-hop,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,hip hop,2
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,electropop,2
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,rnb,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,2000s,2
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,dance-pop,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,pop rap,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,electro house,2
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,hip hop rnb and dance hall,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,r&b,3
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,contemporary r&b,6
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,2010s,2
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,ya man ain't me (produced by the.mp3,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,trap,1
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,wifebeater,-1
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,abuser,-1
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,misogynist,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,_blacklist,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,relic inn,0
Chris Brown,c234fa42-e6a6-443e-937e-2f4b073538a3,US,Person,1989,anti vax,0
Durand Bernarr,dc346e8d-b930-4878-b0f7-7e50e197388f,,Person,1988,vocalist,1
Durand Bernarr,dc346e8d-b930-4878-b0f7-7e50e197388f,,Person,1988,eclectic,1
Durand Bernarr,dc346e8d-b930-4878-b0f7-7e50e197388f,,Person,1988,queer,2
Durand Bernarr,dc346e8d-b930-4878-b0f7-7e50e197388f,,Person,1988,r&b,1
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,jazz,4
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,american,0
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,blues,7
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,funk,1
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,soul,9
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,rnb,0
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,blues rock,1
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,southern soul,1
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,soul blues,1
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,classic pop and rock,0
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,rhythm & blues,2
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,groove me,0
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,2008 universal fire victim,1
Etta James,e22d2f66-881e-41ca-9356-544697ee5f90,US,Person,1938,favoritos,1
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,rock,4
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,folk,1
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,singer-songwriter,1
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,blues rock,5
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,soft rock,1
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,adult contemporary,2
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,pop rock,1
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,blue-eyed soul,1
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,rock and indie,0
Bonnie Raitt,0f0da09c-3940-4cb5-879f-4cea28907810,US,Person,1949,singer/songwriter,1
Desmond Dekker,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,JM,Person,1941,ska,3
Desmond Dekker,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,JM,Person,1941,reggae,2
Desmond Dekker,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,JM,Person,1941,jamaican,1
Desmond Dekker,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,JM,Person,1941,rocksteady,2
Desmond Dekker,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,JM,Person,1941,rock and indie,1
Desmond Dekker,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,JM,Person,1941,death by heart attack,-1
Desmond Dekker,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc,JM,Person,1941,israelites,1
Barrington Levy,8ddf3da1-dfa9-490a-93cc-7d4072319995,JM,Person,1964,reggae,2
Barrington Levy,8ddf3da1-dfa9-490a-93cc-7d4072319995,JM,Person,1964,dancehall,2
Barrington Levy,8ddf3da1-dfa9-490a-93cc-7d4072319995,JM,Person,1964,classic pop and rock,2
Wailing Souls,f28a0e2e-d469-4f9d-8080-f5548fc1a239,JM,Group,1968,reggae,3
Wailing Souls,f28a0e2e-d469-4f9d-8080-f5548fc1a239,JM,Group,1968,roots reggae,1
Wailing Souls,f28a0e2e-d469-4f9d-8080-f5548fc1a239,JM,Group,1968,rocksteady,1
Wailing Souls,f28a0e2e-d469-4f9d-8080-f5548fc1a239,JM,Group,1968,pop reggae,1
Dennis Brown,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,JM,Person,1957,reggae,3
Dennis Brown,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,JM,Person,1957,rock and indie,0
Dennis Brown,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,JM,Person,1957,lovers rock,2
Dennis Brown,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,JM,Person,1957,need_cleanup,0
Phyllis Dillon,95810456-566a-4bd9-a67f-f77de775b55f,JM,Person,1944,,0
Bad Omens,eecada09-acfc-472d-ae55-e9e5a43f12d8,US,Group,2015,heavy metal,1
Bad Omens,eecada09-acfc-472d-ae55-e9e5a43f12d8,US,Group,2015,metal,1
Bad Omens,eecada09-acfc-472d-ae55-e9e5a43f12d8,US,Group,2015,metalcore,6
Bad Omens,eecada09-acfc-472d-ae55-e9e5a43f12d8,US,Group,2015,alternative metal,4
Bad Omens,eecada09-acfc-472d-ae55-e9e5a43f12d8,US,Group,2015,post-hardcore,1
Bad Omens,eecada09-acfc-472d-ae55-e9e5a43f12d8,US,Group,2015,melodic metalcore,0
Orchestra Baobab,30331c85-26d4-4daa-9f66-3075cac4c20b,SN,Group,1970,world,1
Orchestra Baobab,30331c85-26d4-4daa-9f66-3075cac4c20b,SN,Group,1970,afro-cuban,1
Marijata,09435962-d4bf-4b99-bec1-44c1d82a845c,GH,Group,,afrobeat,1
Marijata,09435962-d4bf-4b99-bec1-44c1d82a845c,GH,Group,,highlife,1
Bluey,22d4b1fc-8bbf-41c2-9d0c-705ff8dd8d58,GB,Person,1957,funk,1
Danny Go!,6a5f8157-ae43-45fe-a58c-a1899e48d65f,US,Person,,,0
Leslie Odom Jr.,36f83895-5a69-47c1-a4a2-e2449acbf64a,US,Person,1981,,0
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,rock,2
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,punk,7
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,punk rock,23
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,british,5
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,post-punk,9
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,new wave,8
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,uk,1
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,funk,1
The Clash,8f92558c-2baa-4758-8c38-615519e9deda,GB,Group,1976,reggae rock,2
